ID, VALUE_EN, VALUE_RU, VALUE_UK
"130740","","","10А"
"130741","","","10Б"
"130742","","","11"
"130743","","","11А"
"130744","","","13А"
"130745","","","14"
"130746","","","14А"
"130747","","","14В"
"130748","","","16"
"130749","","","18"
"130750","","","18А"
"130751","","","18Б"
"130752","","","18В"
"130753","","","20"
"130754","","","22/9"
"130755","","","22/9А"
"130756","","","26"
"130757","","","28"
"130758","","","32"
"130759","","","36"
"130760","","","38"
"130761","","","42/10"
"130762","","","44"
"130763","","","46"
"130764","","","46А"
"130765","","","46Б"
"130766","","","1/23"
"130767","","","Радченка Петра вул."
"130768","","","3"
"130769","","","4"
"130770","","","5"
"130771","","","6"
"130772","","","7"
"130773","","","8"
"130774","","","9"
"130775","","","10"
"130776","","","11"
"130777","","","12"
"130778","","","13"
"130779","","","14"
"130780","","","15"
"130781","","","17"
"130782","","","19"
"130783","","","21"
"130784","","","21А"
"130785","","","23"
"130786","","","25"
"130787","","","27"
"130788","","","27Б"
"130789","","","29"
"130790","","","33"
"130791","","","1/61"
"130792","","","Радянська вул."
"130793","","","2"
"130794","","","3"
"130795","","","4"
"130796","","","5"
"130797","","","6"
"130798","","","7"
"130799","","","8"
"130800","","","9"
"130801","","","10"
"130802","","","11"
"130803","","","12"
"130804","","","13"
"130805","","","15"
"130806","","","17"
"130807","","","19"
"130808","","","1"
"130809","","","Радянський пров."
"130810","","","5"
"130811","","","6"
"130812","","","6А"
"130813","","","7"
"130814","","","9"
"130815","","","10"
"130816","","","10/1"
"130817","","","11"
"130818","","","13"
"130819","","","14"
"130820","","","15"
"130821","","","16"
"130822","","","17"
"130823","","","18"
"130824","","","19"
"130825","","","21"
"130826","","","22"
"130827","","","23"
"130828","","","24"
"130829","","","25"
"130830","","","27"
"130831","","","28"
"130832","","","28А"
"130833","","","31"
"130834","","","33/8"
"130835","","","36"
"130836","","","37"
"130837","","","38"
"130838","","","39"
"130839","","","40"
"130840","","","41"
"130841","","","42"
"130842","","","43"
"130843","","","44"
"130844","","","45"
"130845","","","46"
"130846","","","47"
"130847","","","48"
"130848","","","49"
"130849","","","51"
"130850","","","53"
"130851","","","55"
"130852","","","57"
"130853","","","59"
"130854","","","61"
"130855","","","63"
"130856","","","65"
"130857","","","3"
"130858","","","Райгородська вул."
"130859","","","4"
"130860","","","5"
"130861","","","6"
"130862","","","7"
"130863","","","9"
"130864","","","11"
"130865","","","1А"
"130866","","","Райгородський пров."
"130867","","","3"
"130868","","","4"
"130869","","","6"
"130870","","","8"
"130871","","","1"
"130872","","","Райдужна вул."
"130873","","","2"
"130874","","","2А"
"130875","","","2Б"
"130876","","","3"
"130877","","","3А"
"130878","","","3Б"
"130879","","","3В"
"130880","","","4"
"130881","","","4А"
"130882","","","4Б"
"130883","","","5"
"130884","","","6"
"130885","","","7"
"130886","","","8"
"130887","","","9"
"130888","","","9А"
"130889","","","10"
"130890","","","11"
"130891","","","11А"
"130892","","","12"
"130893","","","13"
"130894","","","13А"
"130895","","","13Б"
"130896","","","13В"
"130897","","","14"
"130898","","","15"
"130899","","","16"
"130900","","","17"
"130901","","","17-21"
"130902","","","17А"
"130903","","","17Б"
"130904","","","17В"
"130905","","","18"
"130906","","","19"
"130907","","","20"
"130908","","","21"
"130909","","","21А"
"130910","","","22"
"130911","","","23"
"130912","","","23А"
"130913","","","25"
"130914","","","25А"
"130915","","","25Б"
"130916","","","27"
"130917","","","27А"
"130918","","","27Б"
"130919","","","29"
"130920","","","31"
"130921","","","33"
"130922","","","33А"
"130923","","","35"
"130924","","","35А"
"130925","","","37"
"130926","","","39"
"130927","","","41"
"130928","","","43"
"130929","","","45"
"130930","","","47"
"130931","","","49"
"130932","","","51"
"130933","","","53"
"130934","","","55"
"130935","","","57"
"130936","","","59"
"130937","","","59А"
"130938","","","59Б"
"130939","","","61"
"130940","","","63"
"130941","","","65"
"130942","","","67"
"130943","","","69"
"130944","","","71"
"130945","","","73"
"130946","","","Райдужна вул.(Петр.Борщагівка)"
"130947","","","3"
"130948","","","Райніса Яна вул."
"130949","","","4"
"130950","","","5"
"130951","","","2"
"130952","","","Ракетна вул."
"130953","","","3"
"130954","","","4"
"130955","","","5"
"130956","","","6"
"130957","","","7"
"130958","","","8"
"130959","","","9"
"130960","","","10"
"130961","","","11"
"130962","","","13"
"130963","","","14"
"130964","","","15"
"130965","","","16"
"130966","","","17"
"130967","","","18"
"130968","","","19"
"130969","","","20"
"130970","","","21"
"130971","","","22"
"130972","","","23"
"130973","","","24"
"130974","","","24А"
"130975","","","25"
"130976","","","26"
"130977","","","27"
"130978","","","36"
"130979","","","1"
"130980","","","Раскової Марини вул."
"130981","","","1В"
"130982","","","1Г"
"130983","","","3Б"
"130984","","","3Г"
"130985","","","4"
"130986","","","4А"
"130987","","","4Б"
"130988","","","7"
"130989","","","7Б"
"130990","","","8"
"130991","","","8А"
"130992","","","9"
"130993","","","11"
"130994","","","11А"
"130995","","","11Б"
"130996","","","13"
"130997","","","15"
"130998","","","17"
"130999","","","19"
"131000","","","21"
"131001","","","23"
"131002","","","23А"
"131003","","","25"
"131004","","","25А"
"131005","","","52"
"131006","","","52А"
"131007","","","52В"
"131008","","","54"
"131009","","","56"
"131010","","","6/32"
"131011","","","Рахманінова вул."
"131012","","","12/28"
"131013","","","16"
"131014","","","19"
"131015","","","24"
"131016","","","25/19"
"131017","","","26"
"131018","","","27"
"131019","","","29"
"131020","","","30/13"
"131021","","","31/7"
"131022","","","33"
"131023","","","35"
"131024","","","37/8"
"131025","","","41"
"131026","","","46"
"131027","","","47"
"131028","","","48"
"131029","","","53"
"131030","","","55"
"131031","","","57"
"131032","","","59"
"131033","","","61"
"131034","","","63/18"
"131035","","","1"
"131036","","","Революції вул."
"131037","","","2А"
"131038","","","4А"
"131039","","","6"
"131040","","","8"
"131041","","","11А"
"131042","","","1"
"131043","","","Ревуцького вул."
"131044","","","1А"
"131045","","","2"
"131046","","","3"
"131047","","","4"
"131048","","","4А"
"131049","","","5"
"131050","","","5А"
"131051","","","6"
"131052","","","7"
"131053","","","7А"
"131054","","","7Б"
"131055","","","8"
"131056","","","9"
"131057","","","10/2"
"131058","","","11-13Б"
"131059","","","11А"
"131060","","","11Б"
"131061","","","11В"
"131062","","","11Г"
"131063","","","12/1"
"131064","","","12А"
"131065","","","13"
"131066","","","13А"
"131067","","","13Б"
"131068","","","14"
"131069","","","15"
"131070","","","16"
"131071","","","16А"
"131072","","","17"
"131073","","","17Б"
"131074","","","18"
"131075","","","18А"
"131076","","","19/1"
"131077","","","19А"
"131078","","","20"
"131079","","","20А"
"131080","","","21"
"131081","","","22"
"131082","","","23"
"131083","","","24/4"
"131084","","","25"
"131085","","","26"
"131086","","","27"
"131087","","","28"
"131088","","","29"
"131089","","","29А"
"131090","","","29Б"
"131091","","","30/1"
"131092","","","30А"
"131093","","","31"
"131094","","","32"
"131095","","","33"
"131096","","","34"
"131097","","","34А"
"131098","","","35"
"131099","","","36/2"
"131100","","","38/1"
"131101","","","40"
"131102","","","42"
"131103","","","42/44"
"131104","","","42А"
"131105","","","42Б"
"131106","","","42В"
"131107","","","42Г"
"131108","","","44"
"131109","","","44Б"
"131110","","","46"
"131111","","","56"
"131112","","","4"
"131113","","","Регенераторна вул."
"131114","","","3"
"131115","","","Редутна вул."
"131116","","","5"
"131117","","","6"
"131118","","","7"
"131119","","","8"
"131120","","","9"
"131121","","","10"
"131122","","","11"
"131123","","","12"
"131124","","","13"
"131125","","","14"
"131126","","","15"
"131127","","","16"
"131128","","","16А"
"131129","","","17"
"131130","","","19"
"131131","","","19А"
"131132","","","20"
"131133","","","21"
"131134","","","22"
"131135","","","23"
"131136","","","23А"
"131137","","","23Б"
"131138","","","24"
"131139","","","25"
"131140","","","25А"
"131141","","","26"
"131142","","","28"
"131143","","","29"
"131144","","","30/5"
"131145","","","32"
"131146","","","39"
"131147","","","40"
"131148","","","41"
"131149","","","41А"
"131150","","","42"
"131151","","","43"
"131152","","","44"
"131153","","","45"
"131154","","","45А"
"131155","","","46"
"131156","","","48"
"131157","","","49"
"131158","","","49А"
"131159","","","50"
"131160","","","51"
"131161","","","52"
"131162","","","53"
"131163","","","53А"
"131164","","","54"
"131165","","","54А"
"131166","","","55"
"131167","","","56"
"131168","","","57"
"131169","","","58"
"131170","","","59"
"131171","","","60"
"131172","","","61"
"131173","","","62"
"131174","","","64"
"131175","","","64А"
"131176","","","66"
"131177","","","66А"
"131178","","","68"
"131179","","","70/56"
"131180","","","2"
"131181","","","Редутний пров."
"131182","","","3"
"131183","","","3А"
"131184","","","4"
"131185","","","6"
"131186","","","7"
"131187","","","8"
"131188","","","8А"
"131189","","","10"
"131190","","","10А"
"131191","","","11"
"131192","","","13"
"131193","","","14"
"131194","","","14/38"
"131195","","","15"
"131196","","","17"
"131197","","","19"
"131198","","","19/34"
"131199","","","2А"
"131200","","","Резервна вул."
"131201","","","4"
"131202","","","4А"
"131203","","","6"
"131204","","","8"
"131205","","","8А"
"131206","","","8Б"
"131207","","","8В"
"131208","","","8Г"
"131209","","","10"
"131210","","","12"
"131211","","","14А"
"131212","","","14Б"
"131213","","","14В"
"131214","","","16"
"131215","","","18"
"131216","","","20"
"131217","","","С17"
"131218","","","2"
"131219","","","Рейтарська вул."
"131220","","","2А"
"131221","","","3/4"
"131222","","","5"
"131223","","","6А"
"131224","","","7"
"131225","","","7Б"
"131226","","","8/5А"
"131227","","","8Б"
"131228","","","9"
"131229","","","9Б"
"131230","","","11"
"131231","","","13"
"131232","","","13А"
"131233","","","13Б"
"131234","","","14"
"131235","","","15"
"131236","","","16"
"131237","","","16Б"
"131238","","","17"
"131239","","","18"
"131240","","","18Б"
"131241","","","19"
"131242","","","19А"
"131243","","","19Б"
"131244","","","20/24"
"131245","","","21/13"
"131246","","","22"
"131247","","","24/27"
"131248","","","25"
"131249","","","26"
"131250","","","27"
"131251","","","28"
"131252","","","29"
"131253","","","30"
"131254","","","31/16"
"131255","","","32"
"131256","","","33"
"131257","","","34"
"131258","","","35А"
"131259","","","35Б"
"131260","","","37"
"131261","","","37А"
"131262","","","37Б"
"131263","","","39"
"131264","","","41"
"131265","","","2"
"131266","","","Ремісничий пров."
"131267","","","4"
"131268","","","6"
"131269","","","12"
"131270","","","14"
"131271","","","16"
"131272","","","18"
"131273","","","18/22"
"131274","","","1"
"131275","","","Ремонтна вул."
"131276","","","3"
"131277","","","5"
"131278","","","6"
"131279","","","7"
"131280","","","8"
"131281","","","8А"
"131282","","","11"
"131283","","","13"
"131284","","","С9"
"131285","","","2"
"131286","","","Реута Михайла вул."
"131287","","","3"
"131288","","","4"
"131289","","","5"
"131290","","","6"
"131291","","","7"
"131292","","","8"
"131293","","","9"
"131294","","","10"
"131295","","","11"
"131296","","","11А"
"131297","","","12"
"131298","","","13"
"131299","","","14"
"131300","","","15"
"131301","","","15А"
"131302","","","16"
"131303","","","17"
"131304","","","18"
"131305","","","19"
"131306","","","20"
"131307","","","25"
"131308","","","3"
"131309","","","Ржевський пров."
"131310","","","5"
"131311","","","9"
"131312","","","2"
"131313","","","Ржищівська вул."
"131314","","","3"
"131315","","","4"
"131316","","","5"
"131317","","","7"
"131318","","","7А"
"131319","","","8"
"131320","","","10"
"131321","","","1"
"131322","","","Рибака Натана вул."
"131323","","","1Б"
"131324","","","3"
"131325","","","4"
"131326","","","5"
"131327","","","5А"
"131328","","","7"
"131329","","","10"
"131330","","","34"
"131331","","","1"
"131332","","","Рибалка Маршала вул."
"131333","","","2"
"131334","","","3"
"131335","","","3А"
"131336","","","5"
"131337","","","7/18"
"131338","","","10"
"131339","","","10/8"
"131340","","","11"
"131341","","","11Б"
"131342","","","2"
"131343","","","Рибальська вул."
"131344","","","2А"
"131345","","","3"
"131346","","","4"
"131347","","","7"
"131348","","","8"
"131349","","","10"
"131350","","","11"
"131351","","","13"
"131352","","","14-16"
"131353","","","18"
"131354","","","22"
"131355","","","24/16"
"131356","","","1"
"131357","","","Рибна вул."
"131358","","","2/3"
"131359","","","4"
"131360","","","5"
"131361","","","6"
"131362","","","7"
"131363","","","8"
"131364","","","8А"
"131365","","","9"
"131366","","","9А"
"131367","","","10"
"131368","","","12"
"131369","","","13"
"131370","","","14"
"131371","","","15"
"131372","","","16/7"
"131373","","","17"
"131374","","","18"
"131375","","","19"
"131376","","","20"
"131377","","","21"
"131378","","","22"
"131379","","","22/26"
"131380","","","23"
"131381","","","24"
"131382","","","24А"
"131383","","","25"
"131384","","","27"
"131385","","","29"
"131386","","","1"
"131387","","","Рибний пров."
"131388","","","2"
"131389","","","3"
"131390","","","4"
"131391","","","5"
"131392","","","6"
"131393","","","7"
"131394","","","8"
"131395","","","8/29"
"131396","","","9/31"
"131397","","","10"
"131398","","","12"
"131399","","","14"
"131400","","","16"
"131401","","","18"
"131402","","","2"
"131403","","","Риболовецька вул."
"131404","","","3"
"131405","","","3А"
"131406","","","4"
"131407","","","5"
"131408","","","7"
"131409","","","8"
"131410","","","9"
"131411","","","10"
"131412","","","11"
"131413","","","12А"
"131414","","","13"
"131415","","","14А"
"131416","","","14Б"
"131417","","","16"
"131418","","","16А"
"131419","","","17"
"131420","","","18"
"131421","","","19"
"131422","","","24"
"131423","","","26"
"131424","","","29"
"131425","","","32"
"131426","","","34"
"131427","","","36"
"131428","","","39"
"131429","","","39А"
"131430","","","41"
"131431","","","41А"
"131432","","","43"
"131433","","","45"
"131434","","","49"
"131435","","","1"
"131436","","","Ризька вул."
"131437","","","2"
"131438","","","3"
"131439","","","5"
"131440","","","6"
"131441","","","7"
"131442","","","8"
"131443","","","8А"
"131444","","","9"
"131445","","","11"
"131446","","","12"
"131447","","","13"
"131448","","","14"
"131449","","","15"
"131450","","","16"
"131451","","","17"
"131452","","","18"
"131453","","","19"
"131454","","","19А"
"131455","","","23"
"131456","","","25"
"131457","","","27"
"131458","","","29"
"131459","","","31"
"131460","","","35"
"131461","","","36"
"131462","","","37"
"131463","","","38"
"131464","","","39"
"131465","","","40"
"131466","","","41"
"131467","","","42"
"131468","","","43"
"131469","","","44"
"131470","","","45"
"131471","","","46"
"131472","","","47"
"131473","","","48"
"131474","","","49"
"131475","","","50"
"131476","","","51"
"131477","","","52"
"131478","","","53"
"131479","","","55"
"131480","","","56"
"131481","","","57"
"131482","","","58"
"131483","","","59"
"131484","","","60"
"131485","","","61"
"131486","","","62"
"131487","","","63"
"131488","","","64"
"131489","","","65"
"131490","","","67"
"131491","","","69"
"131492","","","71"
"131493","","","73"
"131494","","","73А"
"131495","","","75"
"131496","","","77"
"131497","","","79"
"131498","","","81"
"131499","","","83"
"131500","","","85"
"131501","","","87"
"131502","","","1"
"131503","","","Рикова Комісара вул."
"131504","","","2"
"131505","","","2А"
"131506","","","3"
"131507","","","5"
"131508","","","7"
"131509","","","9"
"131510","","","2А"
"131511","","","Рилєєва вул."
"131512","","","6"
"131513","","","7/11"
"131514","","","8"
"131515","","","10"
"131516","","","10А"
"131517","","","12"
"131518","","","14"
"131519","","","22"
"131520","","","23"
"131521","","","24"
"131522","","","27"
"131523","","","28"
"131524","","","29"
"131525","","","30"
"131526","","","31/18"
"131527","","","2"
"131528","","","Рилєєва пров."
"131529","","","3"
"131530","","","4"
"131531","","","5"
"131532","","","5А"
"131533","","","6"
"131534","","","7"
"131535","","","7А"
"131536","","","8"
"131537","","","8А"
"131538","","","10"
"131539","","","11А"
"131540","","","12"
"131541","","","13"
"131542","","","14"
"131543","","","15А"
"131544","","","15Б"
"131545","","","16"
"131546","","","3"
"131547","","","Рильський пров."
"131548","","","4"
"131549","","","5"
"131550","","","6"
"131551","","","8"
"131552","","","8А"
"131553","","","10"
"131554","","","10/3"
"131555","","","5"
"131556","","","Рильського Максима вул."
"131557","","","7"
"131558","","","9А"
"131559","","","11"
"131560","","","11А"
"131561","","","13"
"131562","","","15"
"131563","","","17"
"131564","","","19"
"131565","","","23"
"131566","","","25"
"131567","","","27"
"131568","","","29"
"131569","","","35"
"131570","","","37"
"131571","","","39/17"
"131572","","","41"
"131573","","","43"
"131574","","","45"
"131575","","","47"
"131576","","","49"
"131577","","","51"
"131578","","","53"
"131579","","","55"
"131580","","","57"
"131581","","","59"
"131582","","","63"
"131583","","","65"
"131584","","","67"
"131585","","","69"
"131586","","","1"
"131587","","","Римського-Корсакова вул."
"131588","","","2"
"131589","","","3"
"131590","","","3А"
"131591","","","4"
"131592","","","5"
"131593","","","6"
"131594","","","7"
"131595","","","9"
"131596","","","10"
"131597","","","11"
"131598","","","12"
"131599","","","13"
"131600","","","17"
"131601","","","19"
"131602","","","20"
"131603","","","1"
"131604","","","Ринковий пров."
"131605","","","2"
"131606","","","Робітнича вул. (Жуляни)"
"131607","","","3"
"131608","","","4"
"131609","","","5"
"131610","","","6"
"131611","","","7"
"131612","","","8"
"131613","","","9"
"131614","","","10"
"131615","","","11"
"131616","","","12"
"131617","","","1"
"131618","","","Робітнича вул. (Новобіличі)"
"131619","","","3"
"131620","","","5"
"131621","","","7"
"131622","","","9"
"131623","","","11"
"131624","","","13"
"131625","","","15"
"131626","","","17"
"131627","","","19"
"131628","","","21"
"131629","","","23"
"131630","","","25"
"131631","","","27"
"131632","","","29"
"131633","","","31"
"131634","","","33"
"131635","","","37"
"131636","","","41/10"
"131637","","","43/11"
"131638","","","63"
"131639","","","65/2"
"131640","","","67"
"131641","","","71"
"131642","","","С21"
"131643","","","3"
"131644","","","Робітничий пров."
"131645","","","5"
"131646","","","7"
"131647","","","9"
"131648","","","1"
"131649","","","Рогнідинська вул."
"131650","","","2"
"131651","","","3"
"131652","","","4"
"131653","","","4А"
"131654","","","4Б"
"131655","","","5/14"
"131656","","","6/16"
"131657","","","П1"
"131658","","","1"
"131659","","","Рогозівська вул."
"131660","","","2"
"131661","","","3"
"131662","","","3А"
"131663","","","4"
"131664","","","4/16"
"131665","","","4А"
"131666","","","5"
"131667","","","5А"
"131668","","","6"
"131669","","","7"
"131670","","","7А"
"131671","","","8"
"131672","","","9"
"131673","","","9А"
"131674","","","10"
"131675","","","10А"
"131676","","","1"
"131677","","","Родимцева Генерала вул."
"131678","","","1А"
"131679","","","2"
"131680","","","3"
"131681","","","3А"
"131682","","","4"
"131683","","","4А"
"131684","","","5А"
"131685","","","7"
"131686","","","7А"
"131687","","","7Б"
"131688","","","8"
"131689","","","9"
"131690","","","11"
"131691","","","13"
"131692","","","15"
"131693","","","17"
"131694","","","19"
"131695","","","21"
"131696","","","23"
"131697","","","25"
"131698","","","27"
"131699","","","60/1"
"131700","","","60/12"
"131701","","","60/15"
"131702","","","60/2"
"131703","","","60/3"
"131704","","","60/4"
"131705","","","60/5"
"131706","","","60/7"
"131707","","","60/8"
"131708","","","1/12"
"131709","","","Рожева вул."
"131710","","","2/10"
"131711","","","3"
"131712","","","4"
"131713","","","5"
"131714","","","6"
"131715","","","7"
"131716","","","8"
"131717","","","9/11"
"131718","","","10/9"
"131719","","","11/4"
"131720","","","13"
"131721","","","14"
"131722","","","15"
"131723","","","16"
"131724","","","16А"
"131725","","","17/1"
"131726","","","18"
"131727","","","19/2"
"131728","","","20"
"131729","","","21"
"131730","","","22"
"131731","","","23"
"131732","","","24"
"131733","","","25"
"131734","","","27"
"131735","","","29"
"131736","","","31"
"131737","","","3"
"131738","","","Рожевий пров."
"131739","","","7/9"
"131740","","","11"
"131741","","","13"
"131742","","","15"
"131743","","","3"
"131744","","","Розважівський пров."
"131745","","","3А"
"131746","","","4"
"131747","","","5"
"131748","","","5А"
"131749","","","6"
"131750","","","7"
"131751","","","8"
"131752","","","10"
"131753","","","12"
"131754","","","14"
"131755","","","1/69"
"131756","","","Роздільна вул."
"131757","","","3"
"131758","","","5"
"131759","","","7"
"131760","","","9"
"131761","","","11"
"131762","","","13"
"131763","","","4"
"131764","","","Рокитнянська вул."
"131765","","","5"
"131766","","","5А"
"131767","","","7"
"131768","","","8"
"131769","","","9"
"131770","","","10"
"131771","","","11"
"131772","","","12"
"131773","","","16"
"131774","","","18/7"
"131775","","","60/1"
"131776","","","62"
"131777","","","64"
"131778","","","66/2"
"131779","","","68"
"131780","","","1/9"
"131781","","","Рокоссовського Маршала просп."
"131782","","","2"
"131783","","","2А"
"131784","","","2Б"
"131785","","","3"
"131786","","","3/4"
"131787","","","3А"
"131788","","","3Б"
"131789","","","3В"
"131790","","","4"
"131791","","","4А"
"131792","","","5"
"131793","","","6"
"131794","","","6А"
"131795","","","6Б"
"131796","","","7"
"131797","","","8"
"131798","","","8А"
"131799","","","8Б"
"131800","","","10"
"131801","","","10А"
"131802","","","2"
"131803","","","Роллана Ромена бульв."
"131804","","","3"
"131805","","","3А"
"131806","","","4"
"131807","","","4А"
"131808","","","4Б"
"131809","","","4В"
"131810","","","4Г"
"131811","","","4Д"
"131812","","","5/8"
"131813","","","5А"
"131814","","","5Б"
"131815","","","5В"
"131816","","","6/10"
"131817","","","6Б"
"131818","","","7"
"131819","","","7А"
"131820","","","7Б"
"131821","","","9"
"131822","","","9А"
"131823","","","11"
"131824","","","11А"
"131825","","","13"
"131826","","","13А"
"131827","","","13Б"
"131828","","","13В"
"131829","","","13Г"
"131830","","","14"
"131831","","","16"
"131832","","","18"
"131833","","","20"
"131834","","","25"
"131835","","","1"
"131836","","","Ромоданівська вул."
"131837","","","2"
"131838","","","3"
"131839","","","4"
"131840","","","5"
"131841","","","6"
"131842","","","7"
"131843","","","8"
"131844","","","9/12"
"131845","","","1"
"131846","","","Російська вул."
"131847","","","11"
"131848","","","13"
"131849","","","13А"
"131850","","","19"
"131851","","","21"
"131852","","","28/1"
"131853","","","30"
"131854","","","31"
"131855","","","31Б"
"131856","","","32"
"131857","","","33"
"131858","","","34"
"131859","","","35"
"131860","","","37"
"131861","","","37А"
"131862","","","39/14"
"131863","","","42/15"
"131864","","","44"
"131865","","","45"
"131866","","","45Б"
"131867","","","47"
"131868","","","48"
"131869","","","50"
"131870","","","52/16"
"131871","","","54/15"
"131872","","","56"
"131873","","","58"
"131874","","","58А"
"131875","","","59"
"131876","","","60"
"131877","","","62"
"131878","","","64"
"131879","","","64/16"
"131880","","","68"
"131881","","","70"
"131882","","","72/3"
"131883","","","74"
"131884","","","74А"
"131885","","","74Б"
"131886","","","76/4"
"131887","","","82"
"131888","","","82А"
"131889","","","84"
"131890","","","3"
"131891","","","Росошанська вул."
"131892","","","3А"
"131893","","","57"
"131894","","","2"
"131895","","","Ростовська вул."
"131896","","","2А"
"131897","","","4"
"131898","","","4А"
"131899","","","4Б"
"131900","","","6"
"131901","","","6А"
"131902","","","8"
"131903","","","8А"
"131904","","","8Б"
"131905","","","8В"
"131906","","","8Г"
"131907","","","10"
"131908","","","10А"
"131909","","","12"
"131910","","","14"
"131911","","","14А"
"131912","","","14Б"
"131913","","","16/14"
"131914","","","18"
"131915","","","20"
"131916","","","22"
"131917","","","4"
"131918","","","Рощинський пров."
"131919","","","6"
"131920","","","8"
"131921","","","10"
"131922","","","3"
"131923","","","Рубежівська вул."
"131924","","","8"
"131925","","","14/11"
"131926","","","15/9"
"131927","","","16/10"
"131928","","","16/12"
"131929","","","17"
"131930","","","18/9"
"131931","","","19/7"
"131932","","","21А"
"131933","","","22"
"131934","","","22/7"
"131935","","","23/8"
"131936","","","24"
"131937","","","27"
"131938","","","28"
"131939","","","29"
"131940","","","30/2"
"131941","","","31/4"
"131942","","","33/1"
"131943","","","34/1"
"131944","","","35"
"131945","","","36"
"131946","","","37"
"131947","","","38"
"131948","","","39"
"131949","","","40"
"131950","","","41"
"131951","","","42"
"131952","","","43"
"131953","","","44"
"131954","","","46"
"131955","","","48"
"131956","","","50"
"131957","","","52"
"131958","","","54"
"131959","","","56"
"131960","","","58/2"
"131961","","","76/1"
"131962","","","78"
"131963","","","80"
"131964","","","82/2"
"131965","","","84/1"
"131966","","","86"
"131967","","","88"
"131968","","","90/2"
"131969","","","1/12"
"131970","","","Рубежівський пров."
"131971","","","3"
"131972","","","4"
"131973","","","5"
"131974","","","6"
"131975","","","7"
"131976","","","8"
"131977","","","10"
"131978","","","10/2"
"131979","","","12"
"131980","","","14"
"131981","","","16"
"131982","","","18"
"131983","","","20"
"131984","","","22"
"131985","","","1А"
"131986","","","Руданського Степана вул."
"131987","","","1Б"
"131988","","","2"
"131989","","","3"
"131990","","","4-6"
"131991","","","11"
"131992","","","12"
"131993","","","3А"
"131994","","","Руденко Лариси вул."
"131995","","","3Б"
"131996","","","5"
"131997","","","6"
"131998","","","6А"
"131999","","","7"
"132000","","","7А"
"132001","","","8"
"132002","","","8А"
"132003","","","9"
"132004","","","9А"
"132005","","","10"
"132006","","","10А"
"132007","","","10Б"
"132008","","","10В"
"132009","","","10Г"
"132010","","","11"
"132011","","","13"
"132012","","","15/14"
"132013","","","17"
"132014","","","21"
"132015","","","21А"
"132016","","","11"
"132017","","","Руднєва вул."
"132018","","","34"
"132019","","","37/9"
"132020","","","39"
"132021","","","41"
"132022","","","43"
"132023","","","48"
"132024","","","49/20"
"132025","","","61"
"132026","","","63"
"132027","","","100"
"132028","","","1"
"132029","","","Руднєва пров."
"132030","","","1А"
"132031","","","5"
"132032","","","9/70"
"132033","","","10/68"
"132034","","","11"
"132035","","","12"
"132036","","","14/105"
"132037","","","8"
"132038","","","Ружинський пров."
"132039","","","10"
"132040","","","12"
"132041","","","3А"
"132042","","","Русанівська Набережна"
"132043","","","4"
"132044","","","4/1"
"132045","","","6"
"132046","","","8"
"132047","","","8/1"
"132048","","","10"
"132049","","","10/1"
"132050","","","11"
"132051","","","12"
"132052","","","12/1"
"132053","","","12/3"
"132054","","","14/1"
"132055","","","16"
"132056","","","18"
"132057","","","18/1"
"132058","","","20"
"132059","","","22"
"132060","","","24/51"
"132061","","","1"
"132062","","","Русанівський бульв."
"132063","","","2/8"
"132064","","","3"
"132065","","","4"
"132066","","","5"
"132067","","","6"
"132068","","","7"
"132069","","","8"
"132070","","","9"
"132071","","","9/1"
"132072","","","10"
"132073","","","11/11"
"132074","","","12"
"132075","","","1"
"132076","","","Руставелі Шота вул."
"132077","","","3"
"132078","","","4"
"132079","","","4Б"
"132080","","","5"
"132081","","","6"
"132082","","","8"
"132083","","","9"
"132084","","","9А"
"132085","","","10"
"132086","","","11"
"132087","","","12"
"132088","","","12А"
"132089","","","13"
"132090","","","15"
"132091","","","15А"
"132092","","","15Б"
"132093","","","15В"
"132094","","","16"
"132095","","","17"
"132096","","","18"
"132097","","","18Б"
"132098","","","19"
"132099","","","20"
"132100","","","20Б"
"132101","","","21"
"132102","","","22"
"132103","","","22А"
"132104","","","22Б"
"132105","","","22В"
"132106","","","23"
"132107","","","24"
"132108","","","25"
"132109","","","26"
"132110","","","26А"
"132111","","","27"
"132112","","","27А"
"132113","","","27Б"
"132114","","","29"
"132115","","","29А"
"132116","","","29Б"
"132117","","","30"
"132118","","","30Б"
"132119","","","31А"
"132120","","","31Б"
"132121","","","31Г"
"132122","","","32"
"132123","","","33А"
"132124","","","33Б"
"132125","","","34"
"132126","","","34А"
"132127","","","36"
"132128","","","37"
"132129","","","38"
"132130","","","38А"
"132131","","","38Б"
"132132","","","38В"
"132133","","","39/41"
"132134","","","40"
"132135","","","40/10"
"132136","","","44"
"132137","","","46"
"132138","","","47"
"132139","","","3"
"132140","","","Рясний пров."
"132141","","","4"
"132142","","","5"
"132143","","","6"
"132144","","","10"
"132145","","","11"
"132146","","","17"
"132147","","","1"
"132148","","","Сєдова вул."
"132149","","","2"
"132150","","","2А"
"132151","","","3"
"132152","","","4"
"132153","","","4А"
"132154","","","5"
"132155","","","6"
"132156","","","8"
"132157","","","10"
"132158","","","4"
"132159","","","Сєдовців вул."
"132160","","","8"
"132161","","","10"
"132162","","","10/1"
"132163","","","12"
"132164","","","14"
"132165","","","16"
"132166","","","18"
"132167","","","20"
"132168","","","22"
